# Sensor Strada Sfinții Voievozi, Popești-Leordeni, Romania (uRad Monitor/160000ee)
# https://aqicn.org/station/@109861/
# Daily met.t
date,min,max,median,q1,q3,stdev,count
2022-12-03T00:00:00.000Z,3.17,6.78,6.19,4.69,6.44,1.166,630
2022-12-04T00:00:00.000Z,4.05,5.48,4.75,4.46,4.98,0.315,731
2022-12-05T00:00:00.000Z,2.82,6.47,5.46,3.54,5.94,1.232,731
2022-12-06T00:00:00.000Z,5.85,9.73,8.27,7.16,8.91,1.018,788
2022-12-07T00:00:00.000Z,7.66,9.81,8.81,8.4,9.03,0.441,626
2022-12-08T00:00:00.000Z,7.65,10.76,9.32,8.96,9.82,0.696,716
2022-12-09T00:00:00.000Z,7.31,12.18,9.13,8.27,9.81,1.161,725
2022-12-10T00:00:00.000Z,7.67,16.75,12.23,9.63,14.67,2.636,886
2022-12-11T00:00:00.000Z,5.57,24.46,12.94,9.88,17.73,5.003,870
2022-12-12T00:00:00.000Z,4.3,11.61,7.46,5,8.97,2.173,655
2022-12-13T00:00:00.000Z,2.06,10.55,3.97,3.04,5.78,1.83,757
2022-12-14T00:00:00.000Z,1.34,6.22,3.73,2.33,4.59,1.347,764
2022-12-15T00:00:00.000Z,5.87,9.78,7.56,6.77,8.9,1.16,680
2022-12-16T00:00:00.000Z,2.73,10.56,7.72,4.05,8.97,2.504,805
2022-12-17T00:00:00.000Z,7.56,17.41,10.68,8.52,13.34,3.12,799
2022-12-18T00:00:00.000Z,3.57,8.13,5.09,4.74,7.1,1.308,696
2022-12-19T00:00:00.000Z,-0.06,3.62,1.17,0.81,1.69,0.654,779
2022-12-20T00:00:00.000Z,-0.2,9.47,3.11,0.97,5.08,2.652,572
2022-12-21T00:00:00.000Z,-0.23,2,0.99,0.17,1.56,0.719,616
2022-12-22T00:00:00.000Z,-0.33,3.07,2,0.19,2.4,1.127,584
2022-12-23T00:00:00.000Z,1.94,10.26,5.66,3.49,8.02,2.57,678
2022-12-24T00:00:00.000Z,3.91,14.24,8.66,6.91,9.88,2.548,632
2022-12-25T00:00:00.000Z,3.98,21.75,10.56,6.35,15.6,4.751,787
2022-12-26T00:00:00.000Z,3.46,16.43,9.28,6,11.96,3.442,690
2022-12-27T00:00:00.000Z,4.04,15.13,11.69,7.79,12.94,3.36,766
2022-12-28T00:00:00.000Z,3.39,11.4,7.42,6.22,9.9,2.273,674
2022-12-29T00:00:00.000Z,1.73,16.01,8.16,6.26,10.78,3.867,606
2022-12-30T00:00:00.000Z,3.82,16.13,10.26,5.9,12.62,3.509,714
2022-12-31T00:00:00.000Z,5.9,17.8,10.45,8.1,14.23,3.281,795
2023-01-01T00:00:00.000Z,7.29,18.64,11.64,8.58,15.45,3.292,698
2023-01-02T00:00:00.000Z,8.63,21.55,12.67,9.86,17.03,3.635,734
2023-01-03T00:00:00.000Z,7.4,19.43,10.96,8.96,15.21,3.347,748
2023-01-04T00:00:00.000Z,5.87,11.64,9.68,8.38,10.37,1.403,602
2023-01-05T00:00:00.000Z,3.8,11.7,9.32,5.87,10.39,2.504,776
2023-01-06T00:00:00.000Z,5.17,22.14,9.8,8.34,15.86,4.239,808
2023-01-07T00:00:00.000Z,3.42,16.57,9.15,5.15,12.91,3.815,695
2023-01-08T00:00:00.000Z,3.94,9.16,5.8,4.48,7.8,1.645,714
2023-01-09T00:00:00.000Z,2.56,10,5.86,4.07,8.08,2.228,790
2023-01-10T00:00:00.000Z,4.88,12.75,10.23,5.77,10.98,2.6,776
2023-01-11T00:00:00.000Z,-1.08,10.69,2.14,-0.02,9.68,4.587,862
2023-01-12T00:00:00.000Z,0.06,4.99,3.86,3.37,4.34,1.234,771
2023-01-13T00:00:00.000Z,5.01,8.81,7.8,6.54,8.41,1.136,519
2023-01-14T00:00:00.000Z,7.27,8.72,8.02,7.85,8.25,0.28,545
2023-01-15T00:00:00.000Z,6.92,11.06,8.6,8.11,9.77,1.107,617
2023-01-16T00:00:00.000Z,4.74,12.26,8.56,7.41,10.88,2.141,729
2023-01-17T00:00:00.000Z,6.67,17.75,11.1,7.78,14.3,3.421,794
2023-01-18T00:00:00.000Z,8.69,22.44,15.98,10.73,19.55,4.07,795
2023-01-19T00:00:00.000Z,9.83,22.06,15.33,12.34,19.79,3.648,871
2023-01-20T00:00:00.000Z,4.66,18.14,13.23,11.14,15.66,3.644,863
2023-01-21T00:00:00.000Z,3.77,12.72,11,7.84,12.1,3.121,736
2023-01-22T00:00:00.000Z,6.1,14.29,11.33,9.56,12.32,1.978,817
2023-01-23T00:00:00.000Z,2.27,6.05,2.9,2.71,3.24,0.727,770
2023-01-24T00:00:00.000Z,1.85,4.97,3.53,3.02,3.84,0.643,805
2023-01-25T00:00:00.000Z,1.52,4.15,2.56,2.02,3.52,0.788,783
2023-01-26T00:00:00.000Z,0.61,3.59,1.77,1.34,2.27,0.728,815
2023-01-27T00:00:00.000Z,-1.49,1.44,-0.86,-1.2,0.52,0.905,822
2023-01-28T00:00:00.000Z,1.03,5.9,4.41,3.85,4.9,1.279,619
2023-01-29T00:00:00.000Z,3.23,6.11,4.38,4.03,5.01,0.688,667
2023-01-30T00:00:00.000Z,1.49,13.17,3.57,2.65,6.9,2.857,708
2023-01-31T00:00:00.000Z,2.57,7.68,5.05,4.17,6.68,1.426,662
2023-02-01T00:00:00.000Z,1.89,12.84,6.38,4.12,8.59,2.899,745
2023-02-02T00:00:00.000Z,2.94,10.47,6.01,4.38,8.43,2.118,662
2023-02-03T00:00:00.000Z,3.16,10.63,6.15,4.32,9.24,2.434,770
2023-02-04T00:00:00.000Z,-1.6,8.78,4.13,1.2,6.3,3.108,823
2023-02-05T00:00:00.000Z,-2.71,2.4,0.46,-1.4,1.33,1.532,832
2023-02-06T00:00:00.000Z,0.09,3.79,1.33,0.88,1.73,0.833,863
2023-02-07T00:00:00.000Z,-2.31,7.74,3.1,0.98,4.94,2.411,905
2023-02-08T00:00:00.000Z,-3.28,2.58,-0.25,-1.4,0.62,1.333,882
2023-02-09T00:00:00.000Z,-2.47,3.1,0.32,-1.73,1.72,1.716,857
2023-02-10T00:00:00.000Z,-3.16,10.38,4.76,-2.06,5.78,4.09,474
2023-02-11T00:00:00.000Z,-2.73,11.63,3.25,2.42,6.03,3.376,692
2023-02-12T00:00:00.000Z,1.75,10.02,5.46,2.74,8.25,2.755,749
2023-02-13T00:00:00.000Z,1.02,13.42,9.74,2.47,10.78,4.035,612
2023-02-14T00:00:00.000Z,3.53,7.59,5.52,4.65,6.54,1.178,204
2023-02-15T00:00:00.000Z,1.82,17.19,8.36,3.93,12.36,4.434,790
2023-02-16T00:00:00.000Z,1.75,16.55,9.55,6.78,12.68,4.207,762
2023-02-17T00:00:00.000Z,3.36,16.02,8.92,6.26,13.46,3.78,864
2023-02-18T00:00:00.000Z,6.87,17.1,12.53,10.29,14.62,2.923,805
2023-02-19T00:00:00.000Z,9.6,19.84,15.18,11.64,17.93,3.351,810
2023-02-20T00:00:00.000Z,5.14,12.1,9.13,7.57,11.01,1.967,853
2023-02-21T00:00:00.000Z,7.02,21.05,15.26,9.49,19.07,4.631,929
2023-02-22T00:00:00.000Z,7.77,15.63,10.73,9.35,14.23,2.54,827
2023-02-23T00:00:00.000Z,6.24,9.36,7.66,7.1,8.32,0.758,762
2023-02-24T00:00:00.000Z,6.71,12.65,9.88,8.11,11.7,1.942,733
2023-02-25T00:00:00.000Z,5.47,15.88,12.65,10.64,13.83,2.981,800
2023-02-26T00:00:00.000Z,5.01,21.85,13.14,11.22,19.13,4.989,904
2023-02-27T00:00:00.000Z,3.4,12.82,7.5,5.46,9.57,2.302,904
2023-02-28T00:00:00.000Z,2.93,6.5,4.53,3.75,5.85,1.11,779
2023-03-01T00:00:00.000Z,5.86,10.06,7.93,6.52,8.69,1.203,755
2023-03-02T00:00:00.000Z,2.29,8.66,7.19,4.7,7.77,1.821,800
2023-03-03T00:00:00.000Z,6.79,14.42,9.21,7.66,11.98,2.416,725
2023-03-04T00:00:00.000Z,7.62,14.56,10.35,8.97,12.63,2.009,761
2023-03-05T00:00:00.000Z,5.16,14.51,10.11,7.08,12.48,2.957,830
2023-03-06T00:00:00.000Z,3.3,14.19,8.71,7.07,12.15,3.243,867
2023-03-07T00:00:00.000Z,5.95,20.9,14.4,11.57,18.48,4.654,838
2023-03-08T00:00:00.000Z,8.09,21.05,15.82,11.54,19.09,3.951,819
2023-03-09T00:00:00.000Z,10.11,23.14,18.03,13.12,20.96,4.11,825
2023-03-10T00:00:00.000Z,11.32,22.61,16.19,13.71,21.18,3.781,888
2023-03-11T00:00:00.000Z,7.47,19.07,15.15,13.52,17.77,3.129,836
2023-03-12T00:00:00.000Z,5.87,13.9,9.56,8.47,11.69,2.283,767
2023-03-13T00:00:00.000Z,4.26,16.89,10.98,6.8,15.43,4.074,866
2023-03-14T00:00:00.000Z,3.44,19.86,13.69,7.39,17.95,5.373,906
2023-03-15T00:00:00.000Z,2.89,16.95,10.1,5.64,14.53,4.667,955
2023-03-16T00:00:00.000Z,5.39,11.2,7.35,6.34,8.97,1.629,843
2023-03-17T00:00:00.000Z,6.19,16.27,11.41,8.42,13.48,2.752,886
2023-03-18T00:00:00.000Z,7.22,14.5,10.97,9.77,12.17,1.911,816
2023-03-19T00:00:00.000Z,8.03,19.02,13.68,9.89,17.23,3.595,880
2023-03-20T00:00:00.000Z,7.06,21.16,14.53,11.53,19.48,4.491,919
2023-03-21T00:00:00.000Z,7.38,20.13,14.92,10.58,18.02,3.933,820
2023-03-22T00:00:00.000Z,9.68,15.29,12.42,11.45,13.23,1.297,719
2023-03-23T00:00:00.000Z,10.82,20.47,15.9,12.62,18.98,3.236,807
2023-03-24T00:00:00.000Z,10.71,23.4,17.35,13.42,21.91,4.237,813
2023-03-25T00:00:00.000Z,10.3,26.37,19.72,15.22,24.27,5.189,826
2023-03-26T00:00:00.000Z,10.4,22.27,16.23,14.1,20.12,3.388,774
2023-03-27T00:00:00.000Z,7.06,24.39,13.84,10.39,16.78,4.847,916
2023-03-28T00:00:00.000Z,4.69,11.89,7.91,7.39,10.14,1.859,741
2023-03-29T00:00:00.000Z,3.18,13.27,6.35,4.99,8.48,2.302,843
2023-03-30T00:00:00.000Z,2.12,15.73,11.75,9.74,14.91,4.233,773
2023-03-31T00:00:00.000Z,10.09,21.76,14.61,11.11,18.69,3.914,845
2023-04-01T00:00:00.000Z,10.79,19.21,14.31,12.99,17.48,2.576,824
2023-04-02T00:00:00.000Z,11.86,19.07,14.57,12.9,15.82,2.054,803
2023-04-03T00:00:00.000Z,4.09,17.23,13.2,9.9,16.21,3.999,877
2023-04-04T00:00:00.000Z,1.99,4.95,3.34,2.98,3.72,0.598,633
2023-04-08T00:00:00.000Z,5.95,15.96,13.95,11.13,14.7,2.067,725
2023-04-09T00:00:00.000Z,8.14,19.23,15.86,9.51,17.79,3.955,667
2023-04-12T00:00:00.000Z,11.65,18.28,15.11,13.7,16.94,1.971,562
2023-04-13T00:00:00.000Z,9.52,22.29,18.14,12.33,20.36,4.18,816
2023-04-14T00:00:00.000Z,9.46,24.23,17.48,13.63,21.52,4.38,862
2023-04-15T00:00:00.000Z,13.2,24.67,18.2,15.45,23.51,3.937,814
2023-04-16T00:00:00.000Z,11.13,18.79,13.26,12.37,15.84,2.089,860
2023-04-17T00:00:00.000Z,8.9,11.99,10.87,10.49,11.36,0.662,739
2023-04-18T00:00:00.000Z,8.85,17.21,13.03,11.33,15.29,2.38,918
2023-04-19T00:00:00.000Z,11.48,19.93,14.99,14.16,17.64,2.408,676
2023-04-20T00:00:00.000Z,12.62,20.47,15.28,13.83,17.88,2.382,701
2023-04-21T00:00:00.000Z,11.6,20.14,17.25,13.81,18.66,2.617,803
2023-04-22T00:00:00.000Z,11.02,22.21,17.36,14.54,20.52,3.335,836
2023-04-23T00:00:00.000Z,11.11,24.39,18.54,15.23,23.03,4.091,825
2023-04-24T00:00:00.000Z,11.87,24.94,20.13,17.05,23.64,4.225,814
2023-04-25T00:00:00.000Z,11.57,21.43,16.41,15.48,18,2.204,896
2023-04-26T00:00:00.000Z,9.88,23.08,12.74,11.55,20.14,4.453,887
2023-04-27T00:00:00.000Z,10.25,18.27,14.6,12.07,16.73,2.448,678
2023-04-28T00:00:00.000Z,9.58,18.82,14.97,11.43,17.37,3.019,928
2023-04-29T00:00:00.000Z,8.36,20.77,15.97,12.71,19.07,3.64,850
2023-04-30T00:00:00.000Z,11.01,24.63,17.21,15.61,23.55,4.483,823
2023-05-01T00:00:00.000Z,14.34,24.83,20,16.03,23.3,3.61,851
2023-05-02T00:00:00.000Z,11.07,26.45,16.8,13.24,23.69,5.122,881
2023-05-03T00:00:00.000Z,9.27,22.13,17.32,13.87,20.1,3.891,795
2023-05-04T00:00:00.000Z,11.7,18.71,15.27,12.61,17.51,2.39,767
2023-05-05T00:00:00.000Z,14.45,22.87,19.77,16.92,21.74,2.786,637
2023-05-06T00:00:00.000Z,14.84,22.95,18.96,16.79,21.43,2.483,918
2023-05-07T00:00:00.000Z,13.37,25.97,20.84,16.04,24.43,4.172,844
2023-05-08T00:00:00.000Z,7.92,16.16,12.87,9.71,14.24,2.381,773
2023-05-09T00:00:00.000Z,7.94,15.77,13.24,10.54,14.17,2.203,725
2023-05-10T00:00:00.000Z,10.62,21.09,16.26,12.49,19.2,3.401,775
2023-05-11T00:00:00.000Z,8.82,20.23,16.04,11.97,19.09,3.7,919
2023-05-12T00:00:00.000Z,9.3,19.68,15.77,13.69,18.12,3.033,806
2023-05-13T00:00:00.000Z,11.77,22.32,17.95,14.35,20.34,3.272,870
2023-05-14T00:00:00.000Z,11.66,25.36,19.26,15.26,23.96,4.464,888
2023-05-15T00:00:00.000Z,11.7,26.94,20.36,16.07,24.09,4.702,933
2023-05-16T00:00:00.000Z,14.7,27.71,20.39,16.39,25.92,4.535,981
2023-05-17T00:00:00.000Z,15.49,23.55,18.73,17.57,20.94,2.127,711
2023-05-18T00:00:00.000Z,15.82,24,20.37,17.18,23.1,2.811,820
2023-05-19T00:00:00.000Z,17.17,27.21,21.54,19.82,24.68,3.082,851
2023-05-20T00:00:00.000Z,17.55,27.21,20.98,18.89,22.87,2.864,926
2023-05-21T00:00:00.000Z,15.48,26.74,19.01,16.97,23.44,3.651,976
2023-05-22T00:00:00.000Z,16.79,25.27,22.28,19.26,24.53,2.577,889
2023-05-23T00:00:00.000Z,17.48,27.27,23.03,20.43,26.03,2.992,988
2023-05-24T00:00:00.000Z,17.68,30.46,25.3,21.34,29.02,4.245,985
2023-05-25T00:00:00.000Z,19.05,30.96,24.03,21.8,25.98,3.354,913
2023-05-26T00:00:00.000Z,19.03,28.24,24.24,20.78,26.29,2.78,904
2023-05-27T00:00:00.000Z,16.69,27.97,21.68,19.84,25.52,3.142,971
2023-05-28T00:00:00.000Z,16.7,23.85,20.78,18.91,22.81,1.966,886
2023-05-29T00:00:00.000Z,17.8,26.6,23.9,19.36,25.26,2.796,859
2023-05-30T00:00:00.000Z,19.78,31.3,25.94,22.74,29.53,3.544,887
2023-05-31T00:00:00.000Z,20.37,31.48,27.39,24.3,30.13,3.267,862
2023-06-01T00:00:00.000Z,20.09,29.13,25.37,23.5,27.02,2.404,959
2023-06-02T00:00:00.000Z,18.77,33.59,24.93,22.78,31.83,4.795,844
2023-06-03T00:00:00.000Z,17.92,26.67,21.93,19.76,24.78,2.619,848
2023-06-04T00:00:00.000Z,16.76,26.17,23.06,18.73,24.54,2.978,784
2023-06-05T00:00:00.000Z,16.68,29.13,22.83,19.48,27.77,4.008,910
2023-06-06T00:00:00.000Z,15.1,29.32,23.95,19.23,28.22,4.709,906
2023-06-07T00:00:00.000Z,16.61,28.62,23.74,19.57,27.3,4.046,938
2023-06-08T00:00:00.000Z,16.86,29.85,25.52,20.85,28.83,4.323,890
2023-06-09T00:00:00.000Z,17.72,30.98,25.59,21.61,29.8,4.468,959
2023-06-10T00:00:00.000Z,19.88,31.7,26.25,22.85,29.91,3.687,898
2023-06-11T00:00:00.000Z,19.61,31.37,24.7,21.33,26.89,3.525,967
2023-06-12T00:00:00.000Z,16.41,25.74,20.78,18.84,24.24,2.988,901
2023-06-13T00:00:00.000Z,15.79,27.25,21.53,19.3,25.88,3.663,891
2023-06-14T00:00:00.000Z,18.18,30.42,26.24,21.78,29.32,3.996,764
2023-06-15T00:00:00.000Z,20.72,33.45,28.06,24.39,31.86,4.165,931
2023-06-16T00:00:00.000Z,20.55,32.49,27.05,23.75,30.87,3.738,911
2023-06-17T00:00:00.000Z,20.74,32.43,26.78,23.25,31.07,3.977,770
2023-06-18T00:00:00.000Z,21.63,31.78,26.44,24.27,28.14,3.052,836
2023-06-19T00:00:00.000Z,20.78,31.39,24.96,22.48,28.45,3.178,815
2023-06-20T00:00:00.000Z,20.87,31.31,27.98,24.24,29.69,3.135,904
2023-06-21T00:00:00.000Z,23.03,34.46,28.73,25.16,31.26,3.551,892
2023-06-22T00:00:00.000Z,23.13,34.58,29.76,26.75,33.2,3.64,819
2023-06-23T00:00:00.000Z,23.8,36.72,31.35,27.1,34.95,4.148,953
2023-06-24T00:00:00.000Z,24.56,38.47,29.67,26.33,36.7,4.938,976
2023-06-25T00:00:00.000Z,21.63,31.52,24.73,23.1,28.3,3.057,801
2023-06-26T00:00:00.000Z,22.4,30.74,27.19,24.95,29.51,2.554,842
2023-06-27T00:00:00.000Z,22.14,34.35,28.33,25.07,32.94,3.93,898
2023-06-28T00:00:00.000Z,16.44,25.07,21.32,18.05,23.67,2.758,779
2023-06-29T00:00:00.000Z,17.72,29.34,24.9,21.06,27.97,3.747,924
2023-06-30T00:00:00.000Z,19.14,32.65,25.85,23.02,31.01,4.25,859
2023-07-01T00:00:00.000Z,20.12,34.95,28.92,24.18,33.64,4.881,845
2023-07-02T00:00:00.000Z,22.13,34.63,28.55,25.3,31.49,3.535,937
2023-07-03T00:00:00.000Z,21.55,34.13,28.3,24.96,32.24,3.859,980
2023-07-04T00:00:00.000Z,23.37,36.26,28.46,25.15,34.72,4.699,904
2023-07-05T00:00:00.000Z,23.92,35.31,30.45,27.11,34.35,3.718,901
2023-07-06T00:00:00.000Z,23.75,37.82,30.4,26.9,36.06,4.563,1012
2023-07-07T00:00:00.000Z,23.54,36,26.79,25.05,33.4,4.194,871
2023-07-08T00:00:00.000Z,20.66,28,25.74,24.04,26.61,1.721,855
2023-07-09T00:00:00.000Z,20.01,32.82,28.46,24.88,31.59,3.914,912
2023-07-10T00:00:00.000Z,23.22,35.93,30.2,25.21,33.79,4.228,872
2023-07-11T00:00:00.000Z,22.66,36.09,30.79,25.19,34.22,4.507,921
2023-07-12T00:00:00.000Z,23.12,35.42,30.8,28.11,34.31,3.99,739
2023-07-13T00:00:00.000Z,26.44,42.84,34.65,30.41,38.71,4.593,949
2023-07-14T00:00:00.000Z,20.99,34.11,30.4,26.07,32.93,3.754,796
2023-07-15T00:00:00.000Z,24.83,30.22,26.35,25.63,27.87,1.415,89
2023-07-16T00:00:00.000Z,28.3,28.51,28.41,28.3,28.51,0.105,2
2023-07-17T00:00:00.000Z,27.15,28.44,27.61,27.29,28.12,0.484,4
2023-07-18T00:00:00.000Z,28.17,37.17,35.36,32.97,35.94,2.76,329
2023-07-19T00:00:00.000Z,25.63,34.31,27.61,26.14,29.02,1.808,201
2023-07-23T00:00:00.000Z,24.03,30.07,26.48,25.32,28.36,1.695,713
2023-07-24T00:00:00.000Z,22.74,36.22,31.88,28.31,34.75,3.709,675
2023-07-25T00:00:00.000Z,24.14,40.79,33.78,29.89,38.39,5.088,821
2023-07-26T00:00:00.000Z,22.44,41.77,33.38,28.05,38.65,5.871,843
2023-07-27T00:00:00.000Z,19.14,26.58,21.7,20.82,22.53,1.713,734
2023-07-28T00:00:00.000Z,17.86,30.52,25.8,22.52,28.98,3.916,835
2023-07-29T00:00:00.000Z,20.36,33.97,28.7,25.41,32.56,4.162,836
2023-07-30T00:00:00.000Z,23.27,36.25,33.86,25.75,34.45,4.546,653
2023-07-31T00:00:00.000Z,21.73,30.8,24.7,23.49,26.41,1.882,702
2023-08-01T00:00:00.000Z,21.81,33.4,29.34,25.59,31.2,3.395,861
2023-08-02T00:00:00.000Z,22.96,35.74,28.26,25.21,32.7,3.944,837
2023-08-03T00:00:00.000Z,22.65,37.35,31.79,28.33,35.11,4.45,835
2023-08-04T00:00:00.000Z,25.57,41.64,32.75,27.95,38.94,5.318,1021
2023-08-05T00:00:00.000Z,23.95,36.03,29.87,26.57,34.15,3.763,954
2023-08-06T00:00:00.000Z,23.66,31.43,27.9,25.57,28.87,1.974,869
2023-08-07T00:00:00.000Z,20.3,30.88,26.63,23,29.64,3.522,843
2023-08-08T00:00:00.000Z,18.82,25.53,21.77,20.27,23.85,2.001,864
2023-08-09T00:00:00.000Z,18.22,30.03,25.66,22.03,29.04,3.777,861
2023-08-10T00:00:00.000Z,20.32,30.17,26.02,23.57,29.11,3.115,787
2023-08-11T00:00:00.000Z,20.87,31.63,27.36,24.87,30.37,3.311,837
2023-08-12T00:00:00.000Z,22.78,31.59,27.75,24.7,30.18,2.806,831
2023-08-13T00:00:00.000Z,22.35,33.39,30.23,25.23,32.27,3.774,590
2023-08-14T00:00:00.000Z,23.81,33.84,30.96,27.13,32.99,3.201,489
2023-08-15T00:00:00.000Z,22.42,32.65,28.29,23.93,30.99,3.386,861
2023-08-16T00:00:00.000Z,21.72,33.64,27.64,25.37,31.49,3.405,929
2023-08-17T00:00:00.000Z,23.68,34.63,30.29,27.37,33.61,3.482,735
2023-08-18T00:00:00.000Z,24.8,36.72,31.49,27.89,34.22,3.478,941
2023-08-19T00:00:00.000Z,25.58,35.15,31.12,27.71,33.29,2.963,879
2023-08-20T00:00:00.000Z,24.54,37.36,32.71,28.72,35.65,4.102,982
2023-08-21T00:00:00.000Z,26.81,39.15,30.33,28.84,36.72,3.983,869
2023-08-22T00:00:00.000Z,26.47,37.71,31.98,28.9,35.54,3.41,880
2023-08-23T00:00:00.000Z,26.31,38.53,33.06,28.62,36.25,3.914,872
2023-08-24T00:00:00.000Z,25.3,36.9,29.55,26.81,34.21,3.802,835
2023-08-25T00:00:00.000Z,25.23,36.96,30.97,28.24,34.86,3.661,901
2023-08-26T00:00:00.000Z,25.51,37.6,32,28.18,35.47,3.783,952
2023-08-27T00:00:00.000Z,23.83,37.24,30.3,26.73,34.29,4.066,875
2023-08-28T00:00:00.000Z,23.4,37.09,31.77,27.41,35.61,4.238,850
2023-08-29T00:00:00.000Z,24.08,38.81,32.28,28.09,35.22,4.362,867
2023-08-30T00:00:00.000Z,21.13,35.61,27.23,24.92,33.29,4.627,842
2023-08-31T00:00:00.000Z,22.35,33.24,29.03,25.28,31.53,3.371,737
2023-09-01T00:00:00.000Z,21.2,32.33,28.37,24.8,30.74,3.307,709
2023-09-02T00:00:00.000Z,21.26,31.76,28.71,25.33,30.76,3.135,673
2023-09-03T00:00:00.000Z,20.52,33.82,24.55,22.4,31.9,4.642,863
2023-09-04T00:00:00.000Z,19.89,24.64,21.49,20.39,23.23,1.439,712
2023-09-05T00:00:00.000Z,19.14,26.22,23.42,21.18,25.13,2.268,756
2023-09-06T00:00:00.000Z,19.97,29.07,24.88,21.89,28.06,3.106,775
2023-09-07T00:00:00.000Z,19.03,29.8,24.97,22.48,28.46,3.429,830
2023-09-08T00:00:00.000Z,18.91,28.76,24.38,21.25,27.88,3.203,836
2023-09-09T00:00:00.000Z,17.85,31.04,25.65,22.15,30.22,4.337,813
2023-09-10T00:00:00.000Z,18.02,29.05,23.57,20.64,28.01,3.535,849
2023-09-11T00:00:00.000Z,16.73,29.74,23.76,20.32,28.41,4.186,863
2023-09-12T00:00:00.000Z,17.34,32.44,26.67,22.23,31.01,4.659,831
2023-09-13T00:00:00.000Z,18.87,34.19,26.65,23.33,31.95,4.925,829
2023-09-14T00:00:00.000Z,19.97,35.22,29.65,26.44,33.68,4.736,747
2023-09-15T00:00:00.000Z,21.53,30.75,25.94,24.95,29.05,2.634,783
2023-09-16T00:00:00.000Z,20.64,25.77,23.48,22.05,24.95,1.5,681
2023-09-17T00:00:00.000Z,19.35,29.55,23.66,21.14,26.81,3.023,830
2023-09-18T00:00:00.000Z,17.32,28.82,22.92,19.44,26.95,3.717,845
2023-09-19T00:00:00.000Z,16.54,29.95,24.24,20.61,28.06,4.259,843
2023-09-20T00:00:00.000Z,18.82,29.55,23.51,21.11,26.78,3.344,738
2023-09-21T00:00:00.000Z,17.86,31.89,26.18,22.83,29.29,4.196,833
2023-09-22T00:00:00.000Z,20.49,33.64,26.47,22.98,31.81,4.389,881
2023-09-23T00:00:00.000Z,19.72,35.26,26.87,22.81,32.44,4.912,965
2023-09-24T00:00:00.000Z,20.39,32.42,26.09,21.99,29.67,3.805,838
2023-09-25T00:00:00.000Z,20.19,29.18,25.52,22.13,27.93,2.868,774
2023-09-26T00:00:00.000Z,18.72,29.33,24.88,21.04,27.99,3.461,853
2023-09-27T00:00:00.000Z,19.12,28.5,24.16,20.8,27.38,3.133,732
2023-09-28T00:00:00.000Z,20.62,28.88,26.5,23.93,27.97,2.408,547
2023-09-29T00:00:00.000Z,20.1,29.64,25.3,22.75,28.01,3.022,709
2023-09-30T00:00:00.000Z,20.45,29.69,23.99,21.61,29.07,3.387,754
2023-10-01T00:00:00.000Z,19.44,29.67,24.86,22.23,27.92,3.011,623
2023-10-02T00:00:00.000Z,16.82,24.76,20.13,18.32,22.57,2.452,806
2023-10-03T00:00:00.000Z,14.15,26.69,20.04,16.57,24.55,4.035,884
2023-10-04T00:00:00.000Z,14.8,29.64,22.23,18.3,27.73,4.801,805
2023-10-05T00:00:00.000Z,18.67,27.84,22.8,19.86,26.17,3.028,802
2023-10-06T00:00:00.000Z,16.48,27.24,21.37,19.18,25.4,3.173,906
2023-10-07T00:00:00.000Z,14.51,27.2,19.87,16.3,24.76,4.074,845
2023-10-08T00:00:00.000Z,12.49,30.73,16.94,14.57,27,6.184,871
2023-10-09T00:00:00.000Z,11.98,20.22,16.55,14.13,18.93,2.616,666
2023-10-10T00:00:00.000Z,12.18,22.22,16.32,13.92,19.3,2.949,799
2023-10-11T00:00:00.000Z,7.2,22.47,16.23,12.62,20.35,4.521,859
2023-10-12T00:00:00.000Z,9.27,25.91,20.07,17.07,24.63,4.674,773
2023-10-13T00:00:00.000Z,13.43,27.32,19.5,16.55,24.99,4.394,879
2023-10-14T00:00:00.000Z,14.25,29.48,20.68,17.14,26.73,4.987,774
2023-10-15T00:00:00.000Z,14.74,29.33,22.55,16.72,26.67,4.769,695
2023-10-16T00:00:00.000Z,9.85,17.68,14.22,12.17,15.73,2.176,792
2023-10-17T00:00:00.000Z,8.17,18.44,13.84,12.25,16.16,3.004,687
2023-10-18T00:00:00.000Z,10.42,21.33,15.11,12.3,19.48,3.539,723
2023-10-19T00:00:00.000Z,9.86,23.15,16.77,14.85,21.42,4.027,754
2023-10-20T00:00:00.000Z,13.24,28.6,21.53,17.73,25.91,4.829,774
2023-10-21T00:00:00.000Z,15.85,33.22,26.38,20.42,31.65,6.007,649
2023-10-22T00:00:00.000Z,19.54,21.84,20.92,20.29,21.65,0.734,122
2023-10-23T00:00:00.000Z,17.26,28.25,22.45,19.16,26.01,3.585,824
2023-10-24T00:00:00.000Z,15.26,27.55,20.3,17.76,25.05,3.895,787
2023-10-25T00:00:00.000Z,16.57,28.2,22.39,19.47,26.01,3.635,779
2023-10-26T00:00:00.000Z,18.71,26.64,21.64,19.8,24.08,2.435,752
2023-10-27T00:00:00.000Z,16.14,27.47,20.97,19.18,24.55,3.198,792
2023-10-28T00:00:00.000Z,17.57,28.32,21.45,19.82,25.22,2.942,727
2023-10-29T00:00:00.000Z,15.12,27.96,20.19,16.92,24.78,3.779,704
