# Sensor Strada Sfinții Voievozi, Popești-Leordeni, Romania (uRad Monitor/160000ee)
# https://aqicn.org/station/@109861/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2022-09-09T00:00:00.000Z,9,66,23,16,34,13.624,235
2022-09-10T00:00:00.000Z,8,20,13,11,15,2.489,139
2022-09-11T00:00:00.000Z,4,24,10.5,7,17,5.604,140
2022-09-12T00:00:00.000Z,3,36,8,5,16,8.457,153
2022-09-13T00:00:00.000Z,3,24,7,6,9,3.858,120
2022-09-14T00:00:00.000Z,5,16,9,6,11.5,3.043,129
2022-09-15T00:00:00.000Z,5,13,9,7,10,1.985,121
2022-09-16T00:00:00.000Z,3,11,7,5.5,9,2.177,116
2022-09-17T00:00:00.000Z,4,40,9,7,13,5.829,163
2022-09-18T00:00:00.000Z,2,21,4,3,4,4.201,112
2022-09-19T00:00:00.000Z,3,11,4,4,6,2.267,94
2022-09-20T00:00:00.000Z,4,10,6,4,7,2.055,17
2022-09-21T00:00:00.000Z,3,16,7,4,8,3.253,84
2022-09-22T00:00:00.000Z,4,35,9,7,16,7.392,180
2022-09-23T00:00:00.000Z,4,39,10,7,20,9.182,150
2022-09-24T00:00:00.000Z,4,73,24,8.5,30,17.485,168
2022-09-25T00:00:00.000Z,8,83,40,21.5,58.5,20.821,253
2022-09-26T00:00:00.000Z,9,43,16,13,22,7.853,164
2022-09-27T00:00:00.000Z,4,27,14,13,17,4.655,146
2022-09-28T00:00:00.000Z,4,21,11,6,14,4.269,131
2022-09-29T00:00:00.000Z,6,31,12,9,19,5.93,142
2022-09-30T00:00:00.000Z,5,26,10,8,13,4.272,128
2022-10-01T00:00:00.000Z,4,29,12,9,18,5.579,148
2022-10-02T00:00:00.000Z,2,24,5,4,9,3.356,128
2022-10-03T00:00:00.000Z,3,21,7,5,9.5,3.769,128
2022-10-04T00:00:00.000Z,4,23,8,6,11,4.915,119
2022-10-05T00:00:00.000Z,4,27,12,7,16.5,5.906,136
2022-10-06T00:00:00.000Z,6,31,16,10,20,5.994,137
2022-10-07T00:00:00.000Z,9,20,13,12,15,2.39,129
2022-10-08T00:00:00.000Z,8,33,15,12,27,8.021,141
2022-10-09T00:00:00.000Z,12,149,29,21,34,24.677,247
2022-10-10T00:00:00.000Z,6,57,26,15,37,13.85,307
2022-10-11T00:00:00.000Z,8,18,15,11,16,3.145,135
2022-10-12T00:00:00.000Z,8,42,17,13,21,7.794,135
2022-10-13T00:00:00.000Z,8,29,20,17,24,5.437,131
2022-10-14T00:00:00.000Z,6,42,15,11,21,8.459,174
2022-10-15T00:00:00.000Z,8,42,17.5,13,27,8.54,154
2022-10-16T00:00:00.000Z,11,59,25,21,33,11.001,177
2022-10-17T00:00:00.000Z,12,36,23,18,28,6.194,148
2022-10-18T00:00:00.000Z,10,100,35,22,45,21.3,173
2022-10-21T00:00:00.000Z,6,71,31,16.5,42,14.963,288
2022-10-22T00:00:00.000Z,19,73,31,25,41.5,12.913,188
2022-10-23T00:00:00.000Z,6,27,18,12,22,5.896,168
2022-10-24T00:00:00.000Z,7,30,19,13,24,6.43,146
2022-10-25T00:00:00.000Z,9,45,20,16,25,7.664,155
2022-10-26T00:00:00.000Z,7,48,18.5,14,30,10.753,130
2022-10-27T00:00:00.000Z,5,30,16,11,23,7.303,128
2022-10-28T00:00:00.000Z,11,60,25,18,32,12.597,163
2022-10-29T00:00:00.000Z,10,45,27.5,20,36,9.11,164
2022-10-30T00:00:00.000Z,19,36,26,23,29,4.081,132
2022-10-31T00:00:00.000Z,13,39,22,16,28.5,6.797,133
2022-11-01T00:00:00.000Z,13,63,23,17.5,33.5,12.74,161
2022-11-02T00:00:00.000Z,19,40,28,25,30.5,3.946,133
2022-11-03T00:00:00.000Z,12,31,22,19,26,5.059,139
2022-11-04T00:00:00.000Z,16,36,28,19,30,5.764,136
2022-11-05T00:00:00.000Z,23,37,28,25,30,3.887,123
2022-11-06T00:00:00.000Z,9,38,20,14,27,7.714,123
2022-11-07T00:00:00.000Z,9,50,18.5,13,33,12.317,168
2022-11-08T00:00:00.000Z,20,93,29,25,33,18.813,186
2022-11-09T00:00:00.000Z,21,49,32,28,36,6.359,162
2022-11-10T00:00:00.000Z,20,69,36,31,40,9.65,175
2022-11-11T00:00:00.000Z,6,87,29,16,40.5,16.537,173
2022-11-12T00:00:00.000Z,11,30,23,16,26,5.307,101
2022-11-13T00:00:00.000Z,23,55,35,31,40,7.225,165
2022-11-14T00:00:00.000Z,15,38,26,21,30,5.935,138
2022-11-15T00:00:00.000Z,15,57,21,17,25,8.117,101
2022-11-16T00:00:00.000Z,24,36,29,28,30,1.847,122
2022-11-17T00:00:00.000Z,17,35,26,20,30,5.256,133
2022-11-18T00:00:00.000Z,16,36,26,21,29,4.474,131
2022-11-19T00:00:00.000Z,9,35,23,15,28,7.316,135
2022-11-20T00:00:00.000Z,6,67,26,22,30,9.992,210
2022-11-21T00:00:00.000Z,3,31,14,9,17,5.62,146
2022-11-22T00:00:00.000Z,18,39,26,23,29,5.093,154
2022-11-23T00:00:00.000Z,20,28,24,23,25,1.76,136
2022-11-24T00:00:00.000Z,11,28,21,18,23,3.917,142
2022-11-25T00:00:00.000Z,12,83,30,25,55,17.891,185
2022-11-26T00:00:00.000Z,20,67,35,31,40,8.756,172
2022-11-27T00:00:00.000Z,22,45,31,28,34.5,5.162,144
2022-11-28T00:00:00.000Z,21,77,27,25,30,11.698,187
2022-11-29T00:00:00.000Z,12,27,19,15,24,4.527,171
2022-11-30T00:00:00.000Z,6,23,14,10,19.5,5.07,136
2022-12-01T00:00:00.000Z,14,24,19,17,21,2.442,103
2022-12-02T00:00:00.000Z,18,30,23.5,21,26,2.877,134
2022-12-03T00:00:00.000Z,19,31,25,24,27,2.773,146
2022-12-04T00:00:00.000Z,9,79,24,16,39,15.17,250
2022-12-05T00:00:00.000Z,10,26,19,17,21,3.112,153
2022-12-06T00:00:00.000Z,7,100,25,20,31,14.592,173
2022-12-07T00:00:00.000Z,19,31,25,22,27,3.035,145
2022-12-08T00:00:00.000Z,19,31,25,23,27,2.367,141
2022-12-09T00:00:00.000Z,19,38,24.5,22,28,4.278,148
2022-12-10T00:00:00.000Z,20,60,31,26,37,8.036,194
2022-12-11T00:00:00.000Z,6,40,18,13,22,7.274,163
2022-12-12T00:00:00.000Z,18,29,22,20,23,2.07,143
2022-12-13T00:00:00.000Z,16,157,33,22,54.5,27.741,245
2022-12-14T00:00:00.000Z,22,45,33,31,38,5.194,137
2022-12-15T00:00:00.000Z,17,35,24,21,28,4.241,158
2022-12-16T00:00:00.000Z,15,47,31,23,39,8.283,172
2022-12-17T00:00:00.000Z,12,38,28,23,30,5.758,172
2022-12-18T00:00:00.000Z,21,37,29,28,30,2.662,132
2022-12-19T00:00:00.000Z,27,38,31,29,33,2.458,138
2022-12-20T00:00:00.000Z,30,61,40,36,50,7.878,187
2022-12-21T00:00:00.000Z,27,68,34,32,40,8.132,206
2022-12-22T00:00:00.000Z,28,64,39,34,51,9.26,191
2022-12-23T00:00:00.000Z,33,78,50,38,60,12.325,239
2022-12-24T00:00:00.000Z,37,88,57,48,61,8.91,260
2022-12-25T00:00:00.000Z,7,107,38,32,53,17.524,270
2022-12-26T00:00:00.000Z,17,51,30,26,36.5,7.896,184
2022-12-27T00:00:00.000Z,19,75,36,30,50,13.257,268
2022-12-28T00:00:00.000Z,6,131,25,12,33,16.866,227
2022-12-29T00:00:00.000Z,20,85,40,33.5,54,16.388,188
2022-12-30T00:00:00.000Z,28,52,39,36,44,5.505,158
2022-12-31T00:00:00.000Z,34,254,59,51,70,35.285,319
2023-01-01T00:00:00.000Z,24,76,40,37,47,9.747,238
2023-01-02T00:00:00.000Z,22,46,32,28,35,4.678,139
2023-01-03T00:00:00.000Z,32,63,41,38,47,7.662,214
2023-01-04T00:00:00.000Z,11,55,33,21.5,38,10.362,197
2023-01-05T00:00:00.000Z,17,36,28,25,30,4.363,141
2023-01-06T00:00:00.000Z,5,25,15,13,17,4.226,153
2023-01-07T00:00:00.000Z,13,168,44,22,55,33.337,250
2023-01-08T00:00:00.000Z,24,62,31,28,35,9.29,149
2023-01-09T00:00:00.000Z,19,57,28,25,31,5.373,148
2023-01-10T00:00:00.000Z,13,36,26,20,30,6.536,138
2023-01-11T00:00:00.000Z,5,25,15.5,13,17,3.755,172
2023-01-12T00:00:00.000Z,12,27,20,16,22,3.426,164
2023-01-13T00:00:00.000Z,20,40,25,23,28,3.663,153
2023-01-14T00:00:00.000Z,21,72,29,25,33,10.137,210
2023-01-15T00:00:00.000Z,17,65,28,23,38,10.61,182
2023-01-16T00:00:00.000Z,18,72,30,24,35,11.578,189
2023-01-17T00:00:00.000Z,10,70,34,26,36,12.447,174
2023-01-18T00:00:00.000Z,5,31,18,8,23,7.894,160
2023-01-19T00:00:00.000Z,7,23,12,10,14,3.921,155
2023-01-20T00:00:00.000Z,3,31,14,11,18,6.135,183
2023-01-21T00:00:00.000Z,9,33,20,12,22,5.771,150
2023-01-22T00:00:00.000Z,8,24,13,10,19,4.838,138
2023-01-23T00:00:00.000Z,8,22,14,12,15,2.59,155
2023-01-24T00:00:00.000Z,8,23,15,13,17,2.855,156
2023-01-25T00:00:00.000Z,14,27,21,18,23,3.213,152
2023-01-26T00:00:00.000Z,25,34,29,28,31,2.092,142
2023-01-27T00:00:00.000Z,16,29,24,22,26,2.76,162
2023-01-28T00:00:00.000Z,11,57,28,23,37,9.293,205
2023-01-29T00:00:00.000Z,14,55,24,19,30,8.96,171
2023-01-30T00:00:00.000Z,13,35,22,17,29,6.342,167
2023-01-31T00:00:00.000Z,23,86,49,30,58,15.545,215
2023-02-01T00:00:00.000Z,14,60,28,24,42.5,13.25,189
2023-02-02T00:00:00.000Z,12,49,20,16,25,6.364,205
2023-02-03T00:00:00.000Z,11,36,19,16,23,6.042,174
2023-02-04T00:00:00.000Z,13,43,23,18,30,7.953,159
2023-02-05T00:00:00.000Z,7,30,13,10,20,5.991,169
2023-02-06T00:00:00.000Z,14,26,18,16,20,2.988,160
2023-02-07T00:00:00.000Z,13,96,23,20,45,17.141,236
2023-02-08T00:00:00.000Z,18,45,25,22,28,5.185,161
2023-02-09T00:00:00.000Z,13,74,24.5,21,34,16.222,194
2023-02-10T00:00:00.000Z,23,71,35,28,42,11.765,109
2023-02-11T00:00:00.000Z,31,89,45,39,50,13.167,198
2023-02-12T00:00:00.000Z,33,92,48,44,59,14.068,253
2023-02-13T00:00:00.000Z,10,44,26,23,32.5,7.853,108
2023-02-14T00:00:00.000Z,37,69,60,44,64,10.651,83
2023-02-15T00:00:00.000Z,18,81,45,33,55.5,15.589,233
2023-02-16T00:00:00.000Z,29,51,36,33,40,5.427,152
2023-02-17T00:00:00.000Z,30,78,48,39,52,9.892,218
2023-02-18T00:00:00.000Z,19,62,29,24,33,8.034,189
2023-02-19T00:00:00.000Z,12,65,21,19,26,10.621,194
2023-02-20T00:00:00.000Z,4,25,13,10,16,4.577,143
2023-02-21T00:00:00.000Z,7,23,13,11,15,3.196,145
2023-02-22T00:00:00.000Z,7,30,18,15,22,5.304,141
2023-02-23T00:00:00.000Z,7,16,12,10,13,2.037,130
2023-02-24T00:00:00.000Z,9,32,19,14,27,7.247,155
2023-02-25T00:00:00.000Z,25,98,37.5,32,53,14.584,234
2023-02-26T00:00:00.000Z,10,51,24,15,30,9.568,177
2023-02-27T00:00:00.000Z,9,23,14,11,17,4.081,131
2023-02-28T00:00:00.000Z,16,30,25,22,27,3.099,129
2023-03-01T00:00:00.000Z,23,31,26,25,28,1.755,140
2023-03-02T00:00:00.000Z,24,35,28,27,30,2.217,138
2023-03-03T00:00:00.000Z,28,44,32,30,35,3.608,137
2023-03-04T00:00:00.000Z,25,126,36,32,42,16.154,202
2023-03-05T00:00:00.000Z,23,67,34,29,44,10.598,224
2023-03-06T00:00:00.000Z,16,53,27,23,42,10.232,175
2023-03-07T00:00:00.000Z,8,117,38,22,44,16.071,213
2023-03-08T00:00:00.000Z,6,37,19,13,25,8.283,143
2023-03-09T00:00:00.000Z,6,23,12,8,15,4.159,132
2023-03-10T00:00:00.000Z,4,24,16,9,20,5.65,131
2023-03-11T00:00:00.000Z,5,93,21.5,13,26,17.607,198
2023-03-12T00:00:00.000Z,7,46,15,13,24,9.372,144
2023-03-13T00:00:00.000Z,11,48,30,17,37,10.99,151
2023-03-14T00:00:00.000Z,4,32,9,7,17,7.215,126
2023-03-15T00:00:00.000Z,6,32,16,12.5,20,5.774,176
2023-03-16T00:00:00.000Z,7,32,15,12,21,6.7,151
2023-03-17T00:00:00.000Z,6,33,18,13,23,6.615,159
2023-03-18T00:00:00.000Z,6,27,10,8,20,6.365,128
2023-03-19T00:00:00.000Z,14,121,29,26,39,14.074,223
2023-03-20T00:00:00.000Z,17,53,36.5,24,44.5,10.442,192
2023-03-21T00:00:00.000Z,20,35,26,24,30,3.559,130
2023-03-22T00:00:00.000Z,13,32,26,24,29,4.061,133
2023-03-23T00:00:00.000Z,23,42,28,25,30,3.475,139
2023-03-24T00:00:00.000Z,10,64,30,22,46,14.539,190
2023-03-25T00:00:00.000Z,11,39,19,16,25,6.672,147
2023-03-26T00:00:00.000Z,4,28,10,7,14,5.455,157
2023-03-27T00:00:00.000Z,8,26,16,11,20,5.136,125
2023-03-28T00:00:00.000Z,4,44,12,8,20,10.208,160
2023-03-29T00:00:00.000Z,8,58,16,12,26,9.736,156
2023-03-30T00:00:00.000Z,8,34,19,12,23,6.42,157
2023-03-31T00:00:00.000Z,6,39,19,14,24,7.006,172
2023-04-01T00:00:00.000Z,8,88,24,17,29,16.671,177
2023-04-02T00:00:00.000Z,5,37,12,8,22,7.965,210
2023-04-03T00:00:00.000Z,9,29,16,13,24,5.997,135
2023-04-04T00:00:00.000Z,7,21,11,8,13,3.187,107
2023-04-08T00:00:00.000Z,19,44,28,24,31.5,5.065,120
2023-04-09T00:00:00.000Z,19,41,28,23,34,6.147,131
2023-04-12T00:00:00.000Z,11,69,23,16,34,14.488,140
2023-04-13T00:00:00.000Z,6,34,19,10,23,7.536,132
2023-04-14T00:00:00.000Z,5,28,10,9,16.5,6.261,120
2023-04-15T00:00:00.000Z,3,28,10,7,13,4.718,149
2023-04-16T00:00:00.000Z,4,36,18,14,20,6.984,182
2023-04-17T00:00:00.000Z,8,23,15,12,17,2.97,123
2023-04-18T00:00:00.000Z,8,16,12,10,14,1.924,120
2023-04-19T00:00:00.000Z,9,28,17,14,21,4.153,155
2023-04-20T00:00:00.000Z,9,29,20,13,26,6.531,139
2023-04-21T00:00:00.000Z,8,24,12,10,16,4.307,141
2023-04-22T00:00:00.000Z,8,32,18,13,25,6.699,132
2023-04-23T00:00:00.000Z,11,37,19.5,16,25,5.989,182
2023-04-24T00:00:00.000Z,9,46,17,13,20,9.623,167
2023-04-25T00:00:00.000Z,4,47,17,11,21,9.816,154
2023-04-26T00:00:00.000Z,4,20,8,6,16,4.898,129
2023-04-27T00:00:00.000Z,7,21,11,9,12,2.476,136
2023-04-28T00:00:00.000Z,7,23,14,10,17,4.146,145
2023-04-29T00:00:00.000Z,11,105,21.5,16,30,19.565,196
2023-04-30T00:00:00.000Z,8,41,17,13,21,6.732,205
2023-05-01T00:00:00.000Z,8,32,15,12,19,4.712,167
2023-05-02T00:00:00.000Z,6,23,9,8,12,3.175,108
2023-05-03T00:00:00.000Z,6,22,11,9,14,3.734,131
2023-05-04T00:00:00.000Z,6,21,13,11,15,3.315,135
2023-05-05T00:00:00.000Z,7,21,13,10,15,3.153,125
2023-05-06T00:00:00.000Z,4,16,10,7,12,3.072,118
2023-05-07T00:00:00.000Z,5,25,10,9,13,3.624,135
2023-05-08T00:00:00.000Z,6,16,11,10,13,2.172,132
2023-05-09T00:00:00.000Z,8,17,10,9,11.5,1.852,113
2023-05-10T00:00:00.000Z,7,20,12,9,14,3.133,121
2023-05-11T00:00:00.000Z,7,16,10,9,13,2.615,127
2023-05-12T00:00:00.000Z,7,26,13,10,18,4.801,129
2023-05-13T00:00:00.000Z,6,26,11,8,16,5.047,127
2023-05-14T00:00:00.000Z,7,22,10,9,17,4.601,110
2023-05-15T00:00:00.000Z,7,16,10,9,11,1.8,118
2023-05-16T00:00:00.000Z,7,17,11,8,13,2.65,118
2023-05-17T00:00:00.000Z,8,17,12,11,13,1.398,113
2023-05-18T00:00:00.000Z,5,21,13,11,17,3.703,131
2023-05-19T00:00:00.000Z,10,20,15,13,17,2.669,114
2023-05-20T00:00:00.000Z,13,349,18,16,45.5,48.478,216
2023-05-21T00:00:00.000Z,9,20,13,12,16,2.61,123
2023-05-22T00:00:00.000Z,8,18,11,10,12,2.133,130
2023-05-23T00:00:00.000Z,7,17,11,9,14,2.836,131
2023-05-24T00:00:00.000Z,6,24,13,11,15,3.652,145
2023-05-25T00:00:00.000Z,8,17,12,11,13,1.682,124
2023-05-26T00:00:00.000Z,8,18,12,11,13,1.812,128
2023-05-27T00:00:00.000Z,11,17,15,14,16,1.568,129
2023-05-28T00:00:00.000Z,7,20,13,12,15,2.115,128
2023-05-29T00:00:00.000Z,9,21,12,10,14,2.651,141
2023-05-30T00:00:00.000Z,7,19,12.5,10,16,3.254,130
2023-05-31T00:00:00.000Z,7,21,12,9,15,3.786,113
2023-06-01T00:00:00.000Z,9,22,14,12,16,2.828,131
2023-06-02T00:00:00.000Z,8,30,13,11,21.5,5.701,137
2023-06-03T00:00:00.000Z,6,16,10,8,12,2.64,118
2023-06-04T00:00:00.000Z,3,9,5,5,6,1.283,106
2023-06-05T00:00:00.000Z,4,10,6,5,7,1.318,109
2023-06-06T00:00:00.000Z,4,9,7,6,8,1.018,112
2023-06-07T00:00:00.000Z,6,13,9,8,10,1.616,115
2023-06-08T00:00:00.000Z,6,15,9,7,11,2.341,121
2023-06-09T00:00:00.000Z,7,20,11,8,15,3.528,133
2023-06-10T00:00:00.000Z,8,17,12,11,14,2.001,128
2023-06-11T00:00:00.000Z,9,27,13,12,16,3.489,138
2023-06-12T00:00:00.000Z,4,18,10,6,11,3.397,122
2023-06-13T00:00:00.000Z,5,14,8,7,9,1.727,110
2023-06-14T00:00:00.000Z,7,42,12,10,17,8.855,138
2023-06-15T00:00:00.000Z,6,21,10,8,16,4.207,121
2023-06-16T00:00:00.000Z,5,17,10,8,11,2.445,119
2023-06-17T00:00:00.000Z,9,20,13,11,15,2.64,132
2023-06-18T00:00:00.000Z,5,18,11,9,13,2.703,119
2023-06-19T00:00:00.000Z,6,13,9,8,10,1.777,119
2023-06-20T00:00:00.000Z,7,33,15,11.5,18,5.107,145
2023-06-21T00:00:00.000Z,11,20,14,13,17,2.605,126
2023-06-22T00:00:00.000Z,12,25,17,16,20,2.809,135
2023-06-23T00:00:00.000Z,13,30,19,17,22,3.312,132
2023-06-24T00:00:00.000Z,8,25,16,13,18,3.566,134
2023-06-25T00:00:00.000Z,6,15,11,9,12,2.194,129
2023-06-26T00:00:00.000Z,6,14,9,7,10,1.802,115
2023-06-27T00:00:00.000Z,7,23,10.5,9,12,3.194,124
2023-06-28T00:00:00.000Z,7,23,11,9,15,4.151,134
2023-06-29T00:00:00.000Z,5,57,10.5,7.5,19,7.481,132
2023-06-30T00:00:00.000Z,6,34,11,8,14,6.392,138
2023-07-01T00:00:00.000Z,8,20,12,10,16,3.219,132
2023-07-02T00:00:00.000Z,8,27,14,12,16,3.365,164
2023-07-03T00:00:00.000Z,12,25,16,15,18,2.386,137
2023-07-04T00:00:00.000Z,9,26,16,14,19,3.756,127
2023-07-05T00:00:00.000Z,9,21,12,11,14,2.439,126
2023-07-06T00:00:00.000Z,10,19,14,13,15,1.667,125
2023-07-07T00:00:00.000Z,8,24,13,11,14,3.176,137
2023-07-08T00:00:00.000Z,6,24,9,8,11,3.505,126
2023-07-09T00:00:00.000Z,6,16,9,8,12,2.108,116
2023-07-10T00:00:00.000Z,11,17,13.5,12,15,1.605,128
2023-07-11T00:00:00.000Z,8,29,16,15,18,3.674,129
2023-07-12T00:00:00.000Z,9,22,17,15,18,3.342,121
2023-07-13T00:00:00.000Z,14,27,19,16,21,2.914,132
2023-07-14T00:00:00.000Z,6,23,9,8,10,4.392,94
2023-07-15T00:00:00.000Z,9,13,10,9,11.5,1.364,16
2023-07-16T00:00:00.000Z,10,10,10,10,10,0,2
2023-07-17T00:00:00.000Z,10,10,10,10,10,0,3
2023-07-18T00:00:00.000Z,10,20,16,14,17,2.701,65
2023-07-19T00:00:00.000Z,8,13,11,10,12,1.446,30
2023-07-23T00:00:00.000Z,6,17,10,8,12,2.969,104
2023-07-24T00:00:00.000Z,8,34,14,10,17,6.626,135
2023-07-25T00:00:00.000Z,11,25,17,15,19,3.17,129
2023-07-26T00:00:00.000Z,11,21,15,13,17,2.522,136
2023-07-27T00:00:00.000Z,4,15,6,6,10,2.734,103
2023-07-28T00:00:00.000Z,5,19,7,6,11,4.129,118
2023-07-29T00:00:00.000Z,7,42,15,9.5,18,8.384,161
2023-07-30T00:00:00.000Z,9,21,15,13,16,2.503,105
2023-07-31T00:00:00.000Z,8,17,11,10,13,1.943,110
2023-08-01T00:00:00.000Z,6,16,10,9,12,2.386,122
2023-08-02T00:00:00.000Z,8,19,14,12,15,2.142,125
2023-08-03T00:00:00.000Z,11,19,14,13,15,1.459,131
2023-08-04T00:00:00.000Z,8,20,16,15,17,2.519,121
2023-08-05T00:00:00.000Z,6,20,13,10.5,16,3.669,116
2023-08-06T00:00:00.000Z,6,21,14,12,17.5,4.121,133
2023-08-07T00:00:00.000Z,3,9,4,4,5,1.596,102
2023-08-08T00:00:00.000Z,3,36,10,6,20,9.712,142
2023-08-09T00:00:00.000Z,3,12,7,4,9,2.472,112
2023-08-10T00:00:00.000Z,5,11,8,6,9,1.409,107
2023-08-11T00:00:00.000Z,6,32,9,8,14,7.245,129
2023-08-12T00:00:00.000Z,7,15,11,9,12,1.928,119
2023-08-13T00:00:00.000Z,7,16,10,9,13,2.674,89
2023-08-14T00:00:00.000Z,8,16,10,9,12,2.227,65
2023-08-15T00:00:00.000Z,12,102,18,16,37,19.03,190
2023-08-16T00:00:00.000Z,7,20,14,11,16,3.375,128
2023-08-17T00:00:00.000Z,7,21,14,10,17,3.897,123
2023-08-18T00:00:00.000Z,12,20,16,15,17,1.761,130
2023-08-19T00:00:00.000Z,10,19,14,12,16,2.263,122
2023-08-20T00:00:00.000Z,9,19,14,13,16,2.336,121
2023-08-21T00:00:00.000Z,11,22,14,14,16,2.356,126
2023-08-22T00:00:00.000Z,14,25,18,16,21,2.764,132
2023-08-23T00:00:00.000Z,11,20,15.5,14,17,2.058,130
2023-08-24T00:00:00.000Z,6,18,14,13,15,2.438,128
2023-08-25T00:00:00.000Z,12,28,16,15,20,3.413,137
2023-08-26T00:00:00.000Z,9,22,15,12,19,3.573,126
2023-08-27T00:00:00.000Z,7,14,10,9,11,1.464,120
2023-08-28T00:00:00.000Z,8,19,12,11,12,1.928,110
2023-08-29T00:00:00.000Z,11,16,14,14,15,1.048,125
2023-08-30T00:00:00.000Z,10,20,15,13,16,2.118,126
2023-08-31T00:00:00.000Z,6,14,11,9,12,2.298,101
2023-09-01T00:00:00.000Z,7,20,10,9,11,3.206,107
2023-09-02T00:00:00.000Z,6,17,10,8,14,3.131,96
2023-09-03T00:00:00.000Z,4,19,9,7,14,3.904,123
2023-09-04T00:00:00.000Z,5,13,8,7,11,2.343,111
2023-09-05T00:00:00.000Z,7,14,9,8,12,2.049,112
2023-09-06T00:00:00.000Z,6,11,8,7,9,1.103,106
2023-09-07T00:00:00.000Z,8,13,10,9,10,1.022,120
2023-09-08T00:00:00.000Z,3,12,8,6,10,2.117,114
2023-09-09T00:00:00.000Z,5,18,8,7,11.5,2.934,128
2023-09-10T00:00:00.000Z,6,183,11.5,8,79,48.688,190
2023-09-11T00:00:00.000Z,6,17,8.5,7,10,2.351,120
2023-09-12T00:00:00.000Z,8,23,11,10,12,2.188,130
2023-09-13T00:00:00.000Z,8,38,11,10,15,7.143,128
2023-09-14T00:00:00.000Z,9,20,14,11,15,2.704,120
2023-09-15T00:00:00.000Z,12,23,18,16,19,2.501,117
2023-09-16T00:00:00.000Z,9,20,15,12.5,17,2.814,124
2023-09-17T00:00:00.000Z,7,19,13,10,16,3.315,118
2023-09-18T00:00:00.000Z,8,20,12,11,14,2.497,118
2023-09-19T00:00:00.000Z,7,18,14,9,15,3.381,115
2023-09-20T00:00:00.000Z,8,21,14,13,16,2.927,110
2023-09-21T00:00:00.000Z,8,26,15,13,20,4.485,116
2023-09-22T00:00:00.000Z,8,22,14,11,17,3.531,140
2023-09-23T00:00:00.000Z,8,41,13,11,16,6.75,133
2023-09-24T00:00:00.000Z,7,151,13,10,20,26.802,170
2023-09-25T00:00:00.000Z,7,18,10,9,14,3.076,116
2023-09-26T00:00:00.000Z,6,15,11,9,13,2.274,117
2023-09-27T00:00:00.000Z,6,16,9,8,12,2.589,106
2023-09-28T00:00:00.000Z,6,13,8,7,9,1.477,78
2023-09-29T00:00:00.000Z,8,17,11,10,12,1.908,111
2023-09-30T00:00:00.000Z,10,115,16,13,40,25.252,183
2023-10-01T00:00:00.000Z,6,19,15,14,16,2.887,111
2023-10-02T00:00:00.000Z,5,18,9,8,14,3.673,125
2023-10-03T00:00:00.000Z,8,28,14,11,18,4.688,133
2023-10-04T00:00:00.000Z,7,22,14,11,17,3.709,127
2023-10-05T00:00:00.000Z,6,19,8,7,16,4.363,124
2023-10-06T00:00:00.000Z,8,20,13,11,16.5,3.386,128
2023-10-07T00:00:00.000Z,9,23,12,11,14,3.437,138
2023-10-08T00:00:00.000Z,3,21,9,6,14,4.557,136
2023-10-09T00:00:00.000Z,3,18,6,4,10,4.148,118
2023-10-10T00:00:00.000Z,5,13,7,6,9,2.129,113
2023-10-11T00:00:00.000Z,6,34,14,9,18,6.417,135
2023-10-12T00:00:00.000Z,7,24,13,10,17,4.368,122
2023-10-13T00:00:00.000Z,8,126,22,17,26.5,26.444,188
2023-10-14T00:00:00.000Z,8,50,22,18,26,7.699,168
2023-10-15T00:00:00.000Z,9,30,18,14.5,20,4.371,116
2023-10-16T00:00:00.000Z,3,25,9,4.5,15.5,6.203,132
2023-10-17T00:00:00.000Z,3,21,10,8,12,3.797,127
2023-10-18T00:00:00.000Z,6,29,14,9,18,6.357,121
2023-10-19T00:00:00.000Z,7,36,22,13,28,8.562,144
2023-10-20T00:00:00.000Z,8,53,26,18.5,29,9.299,152
2023-10-21T00:00:00.000Z,8,32,18,12,25,6.668,134
2023-10-22T00:00:00.000Z,12,19,14,13,17,2.048,24
2023-10-23T00:00:00.000Z,9,75,23,16,47,16.148,272
2023-10-24T00:00:00.000Z,8,33,19,13,23,6.088,148
2023-10-25T00:00:00.000Z,4,28,9,6,22,8.186,122
2023-10-26T00:00:00.000Z,4,27,10,8,12,4.64,138
2023-10-27T00:00:00.000Z,4,29,12,9,15,5.261,133
2023-10-28T00:00:00.000Z,3,21,5,4,9,3.878,106
2023-10-29T00:00:00.000Z,4,50,13,8,26,11.281,171
2023-10-30T00:00:00.000Z,6,30,23,11,25,7.649,125
2023-10-31T00:00:00.000Z,9,53,27,17,33,11.311,178
2023-11-01T00:00:00.000Z,4,29,9,6,15,7.272,132
2023-11-02T00:00:00.000Z,8,19,13,11,14,2.133,137
2023-11-03T00:00:00.000Z,9,39,15.5,12,23,7.153,144
2023-11-04T00:00:00.000Z,8,33,16,13,20,5.736,163
2023-11-05T00:00:00.000Z,4,53,9,6,22,13.414,151
2023-11-06T00:00:00.000Z,3,10,6,5,7,1.715,102
2023-11-07T00:00:00.000Z,5,42,19,11,25,9.083,138
2023-11-08T00:00:00.000Z,7,45,22,15,30,10.113,145
2023-11-09T00:00:00.000Z,5,109,19,11,36,20.322,131
